stop_id,route_id,delay_at_stop_min,missed_time_window,distance_from_prev_km,planned_travel_min,stop_sequence,road_type,hour_of_day,day_of_week,traffic_level,weather_condition,is_rush_hour,precipitation_mm,hist_delay_probability,cumulative_delay_min,prev_stop_delay_min,time_window_slack_min,stop_progress_ratio,planned_speed_kmh,hist_slack_min,is_high_risk_weather,is_urban_road,traffic_weather_risk
STP-28249,RT-0109,-2.6,0,34.93,23.3,1,0,19,4,2,0,1.0,22.3,0.017,0.0,0.0,66.0,0.1,89.94849785407725,54.54,0,0,1
STP-45056,RT-0109,-2.2,0,24.66,16.4,2,0,19,4,2,0,0.0,0.0,0.017,-2.6,-2.6,87.0,0.2,90.21951219512195,75.53999999999999,0,0,1
STP-39401,RT-0109,-3.6,0,43.21,28.8,3,0,20,4,2,0,0.0,5.4,0.017,-4.800000000000001,-2.2,76.0,0.3,90.02083333333333,71.27,0,0,1
STP-24435,RT-0109,-3.9,0,30.44,20.3,4,0,21,4,2,0,0.0,0.0,0.017,-8.4,-3.6,64.0,0.4,89.97044334975371,59.269999999999996,0,0,1
STP-89233,RT-0109,-4.3,0,27.68,18.5,5,0,21,4,2,0,1.0,5.4,0.017,-12.3,-3.9,67.0,0.5,89.77297297297297,62.269999999999996,0,0,1
STP-47618,RT-0109,-2.6,0,21.3,14.2,6,0,21,4,2,0,0.0,11.1,0.017,-16.6,-4.3,81.0,0.6,90.0,76.27,0,0,1
STP-29213,RT-0109,-2.0,0,14.9,9.9,7,0,22,4,2,0,0.0,0.0,0.017,-19.200000000000003,-2.6,66.0,0.7,90.3030303030303,61.269999999999996,0,0,1
STP-46500,RT-0109,-1.3,0,12.22,8.1,8,0,22,4,2,0,0.0,0.0,0.017,-21.200000000000003,-2.0,90.0,0.8,90.51851851851853,85.27,0,0,1
STP-64256,RT-0109,-4.2,0,34.51,23.0,9,0,23,4,2,0,0.0,0.0,0.017,-22.500000000000004,-1.3,70.0,0.9,90.02608695652172,65.27,0,0,1
STP-74566,RT-0109,-1.3,0,10.57,7.0,10,0,23,4,2,0,0.0,0.0,0.017,-26.700000000000003,-4.2,90.0,1.0,90.6,85.27,0,0,1
STP-65191,RT-0110,8.3,0,21.29,19.7,1,2,16,5,3,4,0.0,22.2,0.333,0.0,0.0,77.0,0.25,64.84263959390863,42.06,1,0,10
STP-23894,RT-0110,22.1,0,47.9,44.2,2,2,17,5,3,4,0.0,0.0,0.333,8.3,8.3,82.0,0.5,65.02262443438913,47.06,1,0,10
STP-11635,RT-0110,19.6,0,38.56,35.6,3,2,18,5,3,4,1.0,0.0,0.333,30.400000000000002,22.1,74.0,0.75,64.98876404494382,39.06,1,0,10
STP-54215,RT-0110,6.6,0,12.06,11.1,4,2,18,5,3,4,0.0,1.0,0.333,50.0,19.6,77.0,1.0,65.1891891891892,42.06,1,0,10
STP-38692,RT-0111,5.5,0,15.97,21.3,1,1,9,0,2,3,0.0,22.2,0.1,0.0,0.0,78.0,0.1,44.985915492957744,61.78,1,0,4
STP-31603,RT-0111,6.2,0,32.39,43.2,2,1,10,0,2,3,0.0,0.0,0.1,5.5,5.5,61.0,0.2,44.98611111111111,51.55,1,0,4
STP-46989,RT-0111,4.3,0,15.47,20.6,3,1,11,0,2,3,1.0,0.0,0.1,11.7,6.2,76.0,0.3,45.05825242718446,66.55,1,0,4
STP-21146,RT-0111,22.8,0,59.2,78.9,4,1,12,0,2,3,0.0,22.6,0.1,16.0,4.3,82.0,0.4,45.0190114068441,72.55,1,0,4
STP-56746,RT-0111,9.2,0,25.18,33.6,5,1,13,0,2,3,0.0,0.0,0.1,38.8,22.8,89.0,0.5,44.96428571428571,79.55,1,0,4
STP-76005,RT-0111,23.4,1,44.1,58.8,6,1,14,0,2,3,0.0,0.0,0.1,48.0,9.2,80.0,0.6,45.0,70.55,1,0,4
STP-29862,RT-0111,19.3,1,53.99,72.0,7,1,16,0,2,3,0.0,5.5,0.1,71.4,23.4,83.0,0.7,44.99166666666667,68.43,1,0,4
STP-31108,RT-0111,10.8,1,30.03,40.0,8,1,16,0,2,3,0.0,22.6,0.1,90.7,19.3,67.0,0.8,45.045,52.43,1,0,4
STP-57227,RT-0111,10.9,1,33.41,44.5,9,1,18,0,2,3,0.0,0.0,0.1,101.5,10.8,79.0,0.9,45.047191011235945,64.43,1,0,4
STP-29975,RT-0111,1.3,1,4.69,6.3,10,1,18,0,2,3,1.0,0.0,0.1,112.4,10.9,71.0,1.0,44.66666666666667,56.43,1,0,4
STP-26248,RT-0112,31.3,0,41.84,55.8,1,1,16,0,1,2,0.0,7.8,0.383,0.0,0.0,89.0,0.2,44.98924731182797,57.92,0,0,9
STP-77171,RT-0112,21.6,0,25.25,33.7,2,1,17,0,1,2,0.0,20.5,0.383,31.3,31.3,73.0,0.4,44.95548961424332,41.92,0,0,9
STP-94392,RT-0112,40.4,1,53.21,70.9,3,1,18,0,1,2,1.0,0.0,0.383,52.900000000000006,21.6,85.0,0.6,45.029619181946394,53.92,0,0,9
STP-19565,RT-0112,8.7,1,11.89,15.9,4,1,18,0,1,2,1.0,0.0,0.383,93.30000000000001,40.4,63.0,0.8,44.867924528301884,31.92,0,0,9
STP-33628,RT-0112,32.2,1,34.01,45.3,5,1,19,0,1,2,0.0,20.5,0.383,102.00000000000001,8.7,60.0,1.0,45.04635761589404,28.92,0,0,9
STP-37720,RT-0113,-1.9,0,38.63,51.5,1,1,13,6,2,0,1.0,22.9,0.017,0.0,0.0,60.0,0.2,45.00582524271845,52.65,0,0,1
STP-20709,RT-0113,-1.6,0,39.97,53.3,2,1,14,6,2,0,0.0,22.2,0.017,-1.9,-1.9,63.0,0.4,44.99437148217636,55.65,0,0,1
STP-66168,RT-0113,0.2,0,3.6,4.8,3,1,14,6,2,0,0.0,22.2,0.017,-3.5,-1.6,65.0,0.6,45.0,57.65,0,0,1
STP-67250,RT-0113,-0.4,0,3.22,4.3,4,1,15,6,2,0,0.0,0.0,0.017,-3.3,0.2,75.0,0.8,44.93023255813954,67.65,0,0,1
STP-52432,RT-0113,0.1,0,21.71,28.9,5,1,15,6,2,0,0.0,0.0,0.017,-3.6999999999999997,-0.4,89.0,1.0,45.0726643598616,81.65,0,0,1
STP-88766,RT-0114,17.2,0,30.56,20.4,1,0,8,5,0,5,1.0,0.0,0.633,0.0,0.0,76.0,0.16666666666666666,89.88235294117648,28.82,0,0,8
STP-50234,RT-0114,14.7,0,28.03,18.7,2,0,9,5,0,5,0.0,0.0,0.633,17.2,17.2,90.0,0.3333333333333333,89.93582887700536,42.82,0,0,8
STP-65816,RT-0114,2.7,0,5.47,3.6,3,0,9,5,0,5,0.0,16.0,0.633,31.9,14.7,73.0,0.5,91.16666666666666,25.82,0,0,8
STP-67131,RT-0114,5.5,0,10.31,6.9,4,0,10,5,0,5,0.0,7.5,0.633,34.6,2.7,88.0,0.6666666666666666,89.65217391304348,44.63,0,0,8
STP-23606,RT-0114,24.8,0,46.98,31.3,5,0,10,5,0,5,0.0,0.0,0.633,40.1,5.5,72.0,0.8333333333333334,90.05750798722043,28.630000000000003,0,0,8
STP-14277,RT-0114,25.5,1,57.8,38.5,6,0,11,5,0,5,0.0,4.4,0.633,64.9,24.8,88.0,1.0,90.07792207792207,44.63,0,0,8
STP-64357,RT-0115,18.3,0,42.1,38.9,1,2,11,1,1,5,1.0,5.5,0.3,0.0,0.0,70.0,0.1,64.93573264781492,48.09,0,0,6
STP-88636,RT-0115,11.8,0,25.24,23.3,2,2,12,1,1,5,1.0,11.1,0.3,18.3,18.3,64.0,0.2,64.99570815450643,42.09,0,0,6
STP-85740,RT-0115,19.2,0,40.32,37.2,3,2,13,1,1,5,1.0,0.0,0.3,30.1,11.8,87.0,0.3,65.03225806451613,65.09,0,0,6
STP-26558,RT-0115,5.7,0,16.63,15.4,4,2,13,1,1,5,1.0,21.2,0.3,49.3,19.2,64.0,0.4,64.79220779220779,42.09,0,0,6
STP-36707,RT-0115,14.4,0,41.57,38.4,5,2,14,1,1,5,0.0,0.0,0.3,55.0,5.7,70.0,0.5,64.953125,48.09,0,0,6
STP-20324,RT-0115,13.4,0,31.93,29.5,6,2,15,1,1,5,0.0,0.0,0.3,69.4,14.4,81.0,0.6,64.94237288135594,59.09,0,0,6
STP-39065,RT-0115,13.5,1,32.04,29.6,7,2,16,1,1,5,0.0,0.0,0.3,82.80000000000001,13.4,82.0,0.7,64.94594594594594,54.69,0,0,6
STP-28844,RT-0115,6.5,1,22.68,20.9,8,2,16,1,1,5,0.0,26.3,0.3,96.30000000000001,13.5,69.0,0.8,65.11004784688996,41.69,0,0,6
STP-33675,RT-0115,11.5,1,36.44,33.6,9,2,17,1,1,5,0.0,0.0,0.3,102.80000000000001,6.5,90.0,0.9,65.07142857142856,62.69,0,0,6
STP-73768,RT-0115,25.1,1,61.68,56.9,10,2,18,1,1,5,0.0,0.0,0.3,114.30000000000001,11.5,65.0,1.0,65.04042179261863,37.69,0,0,6
STP-38351,RT-0116,24.9,0,40.55,60.8,1,3,15,6,2,4,0.0,1.7,0.267,0.0,0.0,88.0,0.2,40.016447368421055,66.57,1,1,5
STP-73120,RT-0116,23.3,0,44.56,66.8,2,3,16,6,2,4,0.0,0.0,0.267,24.9,24.9,64.0,0.4,40.02395209580839,35.93,1,1,5
STP-42780,RT-0116,13.5,0,30.77,46.2,3,3,17,6,2,4,0.0,0.0,0.267,48.2,23.3,76.0,0.6,39.96103896103896,47.93,1,1,5
STP-36978,RT-0116,24.0,1,53.09,79.6,4,3,19,6,2,4,0.0,26.2,0.267,61.7,13.5,60.0,0.8,40.017587939698494,31.93,1,1,5
STP-36177,RT-0116,13.7,1,26.45,39.7,5,3,20,6,2,4,1.0,0.0,0.267,85.7,24.0,70.0,1.0,39.97481108312342,53.59,1,1,5
STP-11428,RT-0117,1.8,0,40.03,37.0,1,2,12,3,3,1,0.0,0.0,0.1,0.0,0.0,69.0,0.1,64.91351351351351,61.61,0,0,4
STP-79109,RT-0117,3.8,0,37.81,34.9,2,2,13,3,3,1,0.0,0.0,0.1,1.8,1.8,68.0,0.2,65.0028653295129,60.61,0,0,4
STP-67043,RT-0117,0.8,0,14.11,13.0,3,2,14,3,3,1,1.0,27.4,0.1,5.6,3.8,88.0,0.3,65.12307692307692,80.61,0,0,4
STP-69347,RT-0117,2.2,0,9.79,9.0,4,2,14,3,3,1,0.0,0.0,0.1,6.3999999999999995,0.8,65.0,0.4,65.26666666666667,57.61,0,0,4
STP-70525,RT-0117,6.3,0,27.62,25.5,5,2,15,3,3,1,0.0,0.0,0.1,8.6,2.2,79.0,0.5,64.98823529411766,71.61,0,0,4
STP-22467,RT-0117,2.8,0,42.5,39.2,6,2,15,3,3,1,0.0,0.0,0.1,14.899999999999999,6.3,89.0,0.6,65.05102040816325,81.61,0,0,4
STP-16169,RT-0117,1.7,0,32.52,30.0,7,2,16,3,3,1,0.0,0.0,0.1,17.7,2.8,77.0,0.7,65.04,61.13,0,0,4
STP-16269,RT-0117,7.0,0,40.67,37.5,8,2,17,3,3,1,0.0,4.9,0.1,19.4,1.7,86.0,0.8,65.072,70.13,0,0,4
STP-58349,RT-0117,2.1,0,20.48,18.9,9,2,18,3,3,1,0.0,0.0,0.1,26.4,7.0,77.0,0.9,65.01587301587301,61.13,0,0,4
STP-49883,RT-0117,9.5,0,50.59,46.7,10,2,18,3,3,1,1.0,0.0,0.1,28.5,2.1,79.0,1.0,64.99785867237686,63.13,0,0,4
STP-20852,RT-0118,5.2,0,17.79,16.4,1,2,0,5,1,5,0.0,7.5,0.3,0.0,0.0,78.0,0.1,65.08536585365854,58.75,0,0,6
STP-11720,RT-0118,9.9,0,28.4,26.2,2,2,0,5,1,5,0.0,0.0,0.3,5.2,5.2,70.0,0.2,65.0381679389313,50.75,0,0,6
STP-51072,RT-0118,3.8,0,10.03,9.3,3,2,1,5,1,5,0.0,0.1,0.3,15.100000000000001,9.9,62.0,0.3,64.70967741935483,42.75,0,0,6
STP-60538,RT-0118,15.3,0,31.92,29.5,4,2,2,5,1,5,0.0,0.0,0.3,18.900000000000002,3.8,87.0,0.4,64.92203389830509,67.75,0,0,6
STP-85660,RT-0118,13.9,0,42.94,39.6,5,2,2,5,1,5,0.0,0.0,0.3,34.2,15.3,81.0,0.5,65.06060606060605,61.75,0,0,6
STP-72421,RT-0118,3.9,0,15.72,14.5,6,2,3,5,1,5,0.0,0.0,0.3,48.1,13.9,63.0,0.6,65.04827586206896,43.75,0,0,6
STP-66472,RT-0118,9.1,0,22.97,21.2,7,2,3,5,1,5,1.0,0.0,0.3,52.0,3.9,77.0,0.7,65.00943396226415,57.75,0,0,6
STP-34831,RT-0118,9.2,0,28.73,26.5,8,2,4,5,1,5,0.0,0.0,0.3,61.1,9.1,74.0,0.8,65.0490566037736,54.75,0,0,6
STP-38780,RT-0118,9.7,0,24.68,22.8,9,2,5,5,1,5,0.0,0.0,0.3,70.3,9.2,84.0,0.9,64.94736842105263,64.75,0,0,6
STP-63026,RT-0118,15.8,1,44.92,41.5,10,2,6,5,1,5,0.0,21.0,0.3,80.0,9.7,88.0,1.0,64.94457831325302,68.75,0,0,6
STP-28590,RT-0119,23.2,0,53.08,79.6,1,3,5,3,3,2,0.0,20.3,0.217,0.0,0.0,60.0,0.125,40.01005025125628,42.42,0,1,6
STP-72105,RT-0119,12.2,0,26.89,40.3,2,3,6,3,3,2,1.0,28.1,0.217,23.2,23.2,72.0,0.25,40.03473945409429,54.42,0,1,6
STP-78848,RT-0119,5.5,0,14.73,22.1,3,3,7,3,3,2,1.0,0.0,0.217,35.4,12.2,83.0,0.375,39.990950226244344,61.56,0,1,6
STP-43730,RT-0119,18.1,0,27.92,41.9,4,3,8,3,3,2,0.0,0.0,0.217,40.9,5.5,75.0,0.5,39.98090692124105,53.56,0,1,6
STP-45381,RT-0119,11.4,1,24.45,36.7,5,3,9,3,3,2,0.0,21.8,0.217,59.0,18.1,63.0,0.625,39.97275204359673,41.56,0,1,6
STP-66455,RT-0119,10.1,1,21.79,32.7,6,3,9,3,3,2,0.0,0.0,0.217,70.4,11.4,75.0,0.75,39.981651376146786,53.56,0,1,6
STP-68886,RT-0119,21.2,1,42.44,63.7,7,3,10,3,3,2,1.0,13.2,0.217,80.5,10.1,68.0,0.875,39.97488226059654,54.78,0,1,6
STP-46208,RT-0119,41.0,1,62.36,93.5,8,3,12,3,3,2,1.0,0.0,0.217,101.7,21.2,88.0,1.0,40.01711229946524,74.78,0,1,6
STP-38485,RT-0120,2.2,0,7.22,6.7,1,2,3,1,3,5,0.0,29.1,0.133,0.0,0.0,72.0,0.16666666666666666,64.65671641791045,60.08,0,0,4
STP-28051,RT-0120,4.0,0,16.59,15.3,2,2,3,1,3,5,0.0,0.0,0.133,2.2,2.2,76.0,0.3333333333333333,65.05882352941177,64.08,0,0,4
STP-35785,RT-0120,5.2,0,33.17,30.6,3,2,4,1,3,5,1.0,0.0,0.133,6.2,4.0,82.0,0.5,65.03921568627452,70.08,0,0,4
STP-22863,RT-0120,7.1,0,30.76,28.4,4,2,5,1,3,5,1.0,22.9,0.133,11.4,5.2,67.0,0.6666666666666666,64.98591549295774,55.08,0,0,4
STP-36149,RT-0120,7.7,0,50.12,46.3,5,2,6,1,3,5,0.0,26.8,0.133,18.5,7.1,66.0,0.8333333333333334,64.95032397408208,54.08,0,0,4
STP-59278,RT-0120,9.4,0,41.52,38.3,6,2,6,1,3,5,0.0,22.2,0.133,26.2,7.7,74.0,1.0,65.04438642297652,62.08,0,0,4
STP-48449,RT-0121,32.5,0,37.96,56.9,1,3,11,4,1,2,0.0,0.0,0.383,0.0,0.0,74.0,0.14285714285714285,40.02811950790861,46.72,0,1,9
STP-45412,RT-0121,33.6,1,52.76,79.1,2,3,13,4,1,2,0.0,13.8,0.383,32.5,32.5,64.0,0.2857142857142857,40.02022756005057,36.72,0,1,9
STP-25917,RT-0121,4.6,1,6.1,9.2,3,3,13,4,1,2,0.0,0.0,0.383,66.1,33.6,74.0,0.42857142857142855,39.78260869565217,46.72,0,1,9
STP-98562,RT-0121,24.5,1,27.54,41.3,4,3,14,4,1,2,0.0,0.0,0.383,70.69999999999999,4.6,61.0,0.5714285714285714,40.00968523002422,33.72,0,1,9
STP-10004,RT-0121,40.2,1,49.5,74.2,5,3,15,4,1,2,0.0,0.0,0.383,95.19999999999999,24.5,89.0,0.7142857142857143,40.02695417789757,61.72,0,1,9
STP-17294,RT-0121,50.9,1,59.59,89.4,6,3,17,4,1,2,0.0,20.5,0.383,135.39999999999998,40.2,60.0,0.8571428571428571,39.99328859060403,27.1,0,1,9
STP-96266,RT-0121,17.6,1,21.7,32.5,7,3,18,4,1,2,1.0,0.0,0.383,186.29999999999998,50.9,89.0,1.0,40.06153846153846,56.1,0,1,9
STP-94555,RT-0122,10.1,0,46.41,42.8,1,2,22,5,2,3,1.0,26.3,0.1,0.0,0.0,64.0,0.16666666666666666,65.06074766355141,55.19,1,0,4
STP-30750,RT-0122,3.5,0,22.04,20.3,2,2,22,5,2,3,1.0,22.2,0.1,10.1,10.1,64.0,0.3333333333333333,65.14285714285714,55.19,1,0,4
STP-56119,RT-0122,4.4,0,24.96,23.0,3,2,23,5,2,3,0.0,26.3,0.1,13.6,3.5,84.0,0.5,65.11304347826086,75.19,1,0,4
STP-18940,RT-0122,1.7,0,17.86,16.5,4,2,0,6,2,3,0.0,0.0,0.1,18.0,4.4,74.0,0.6666666666666666,64.94545454545454,68.04,1,0,4
STP-78869,RT-0122,5.4,0,43.91,40.5,5,2,0,6,2,3,0.0,9.4,0.1,19.7,1.7,63.0,0.8333333333333334,65.05185185185184,57.04,1,0,4
STP-30863,RT-0122,0.3,0,2.49,2.3,6,2,1,6,2,3,0.0,9.4,0.1,25.1,5.4,73.0,1.0,64.95652173913045,67.04,1,0,4
STP-93544,RT-0123,4.1,0,12.38,8.3,1,0,6,0,1,2,0.0,19.0,0.383,0.0,0.0,77.0,0.1111111111111111,89.49397590361446,51.66,0,0,9
STP-79275,RT-0123,5.0,0,15.68,10.5,2,0,7,0,1,2,0.0,15.8,0.383,4.1,4.1,61.0,0.2222222222222222,89.60000000000001,26.450000000000003,0,0,9
STP-57128,RT-0123,7.8,0,19.44,13.0,3,0,7,0,1,2,0.0,0.0,0.383,9.1,5.0,68.0,0.3333333333333333,89.72307692307693,33.45,0,0,9
STP-72093,RT-0123,5.4,0,21.25,14.2,4,0,8,0,1,2,0.0,20.6,0.383,16.9,7.8,85.0,0.4444444444444444,89.78873239436619,50.45,0,0,9
STP-84599,RT-0123,10.2,0,35.75,23.8,5,0,8,0,1,2,0.0,0.0,0.383,22.299999999999997,5.4,65.0,0.5555555555555556,90.12605042016807,30.450000000000003,0,0,9
STP-47997,RT-0123,22.6,0,62.6,41.7,6,0,9,0,1,2,0.0,21.3,0.383,32.5,10.2,78.0,0.6666666666666666,90.07194244604315,43.45,0,0,9
STP-77863,RT-0123,4.2,0,12.77,8.5,7,0,9,0,1,2,0.0,14.5,0.383,55.1,22.6,84.0,0.7777777777777778,90.14117647058823,49.45,0,0,9
STP-14230,RT-0123,11.3,0,41.48,27.7,8,0,10,0,1,2,1.0,27.4,0.383,59.300000000000004,4.2,88.0,0.8888888888888888,89.84837545126354,59.53,0,0,9
STP-96944,RT-0123,14.2,1,39.65,26.4,9,0,11,0,1,2,1.0,0.0,0.383,70.60000000000001,11.3,62.0,1.0,90.11363636363636,33.53,0,0,9
STP-17255,RT-0124,80.0,0,74.22,99.0,1,1,20,5,0,5,1.0,0.0,0.633,0.0,0.0,81.0,0.14285714285714285,44.981818181818184,39.3,0,0,8
STP-59444,RT-0124,60.1,1,48.19,64.3,2,1,21,5,0,5,0.0,0.0,0.633,80.0,80.0,65.0,0.2857142857142857,44.96734059097979,23.299999999999997,0,0,8
STP-54974,RT-0124,27.3,1,25.77,34.4,3,1,22,5,0,5,0.0,29.1,0.633,140.1,60.1,82.0,0.42857142857142855,44.94767441860465,40.3,0,0,8
STP-11952,RT-0124,37.7,1,30.76,41.0,4,1,23,5,0,5,0.0,0.0,0.633,167.4,27.3,61.0,0.5714285714285714,45.014634146341464,19.299999999999997,0,0,8
STP-95879,RT-0124,44.2,1,38.41,51.2,5,1,0,6,0,5,0.0,11.4,0.633,205.10000000000002,37.7,75.0,0.7142857142857143,45.01171874999999,38.81,0,0,8
STP-56787,RT-0124,8.3,1,7.16,9.5,6,1,0,6,0,5,0.0,0.0,0.633,249.3,44.2,89.0,0.8571428571428571,45.22105263157895,52.81,0,0,8
STP-45066,RT-0124,48.8,1,41.92,55.9,7,1,1,6,0,5,0.0,0.0,0.633,257.6,8.3,82.0,1.0,44.994633273703045,45.81,0,0,8
STP-14424,RT-0125,3.1,0,11.39,15.2,1,1,15,4,3,1,0.0,0.0,0.1,0.0,0.0,75.0,0.125,44.96052631578948,64.27,0,0,4
STP-60146,RT-0125,8.6,0,29.06,38.7,2,1,16,4,3,1,0.0,0.0,0.1,3.1,3.1,81.0,0.25,45.05426356589147,61.11,0,0,4
STP-55587,RT-0125,17.5,0,57.79,77.1,3,1,17,4,3,1,1.0,0.0,0.1,11.7,8.6,76.0,0.375,44.9727626459144,56.11,0,0,4
STP-91465,RT-0125,9.4,0,41.74,55.7,4,1,18,4,3,1,0.0,0.0,0.1,29.2,17.5,83.0,0.5,44.96229802513465,63.11,0,0,4
STP-80092,RT-0125,1.8,0,7.72,10.3,5,1,19,4,3,1,1.0,0.0,0.1,38.6,9.4,67.0,0.625,44.97087378640776,47.11,0,0,4
STP-11990,RT-0125,2.6,0,13.45,17.9,6,1,19,4,3,1,0.0,29.1,0.1,40.4,1.8,61.0,0.75,45.08379888268157,41.11,0,0,4
STP-45949,RT-0125,1.8,0,5.54,7.4,7,1,19,4,3,1,0.0,29.1,0.1,43.0,2.6,80.0,0.875,44.91891891891892,60.11,0,0,4
STP-44670,RT-0125,9.1,0,34.26,45.7,8,1,20,4,3,1,0.0,26.2,0.1,44.8,1.8,64.0,1.0,44.980306345733034,59.44,0,0,4
STP-15046,RT-0126,5.8,0,22.16,33.2,1,3,19,3,3,1,1.0,0.0,0.1,0.0,0.0,61.0,0.25,40.04819277108434,41.96,0,1,4
STP-12112,RT-0126,9.4,0,37.59,56.4,2,3,20,3,3,1,0.0,22.2,0.1,5.8,5.8,83.0,0.5,39.98936170212767,73.26,0,1,4
STP-24835,RT-0126,9.0,0,33.81,50.7,3,3,21,3,3,1,0.0,0.0,0.1,15.2,9.4,70.0,0.75,40.01183431952663,60.26,0,1,4
STP-52800,RT-0126,4.2,0,9.01,13.5,4,3,21,3,3,1,0.0,0.0,0.1,24.2,9.0,74.0,1.0,40.044444444444444,64.26,0,1,4
STP-95093,RT-0127,14.9,0,38.79,58.2,1,3,5,0,1,0,1.0,19.7,0.25,0.0,0.0,73.0,0.25,39.98969072164948,54.33,0,1,3
STP-25891,RT-0127,28.5,0,56.31,84.5,2,3,7,0,1,0,0.0,0.0,0.25,14.9,14.9,89.0,0.5,39.98343195266272,65.8,0,1,3
STP-85398,RT-0127,14.6,0,39.77,59.7,3,3,8,0,1,0,1.0,0.0,0.25,43.4,28.5,84.0,0.75,39.969849246231156,60.8,0,1,3
STP-68328,RT-0127,23.8,1,43.97,66.0,4,3,10,0,1,0,0.0,0.0,0.25,58.0,14.6,69.0,1.0,39.97272727272727,51.21,0,1,3
STP-35965,RT-0128,9.8,0,53.86,35.9,1,0,20,0,2,4,0.0,0.0,0.267,0.0,0.0,63.0,0.14285714285714285,90.01671309192201,45.95,1,0,5
STP-26567,RT-0128,0.6,0,2.98,2.0,2,0,20,0,2,4,0.0,0.0,0.267,9.8,9.8,90.0,0.2857142857142857,89.4,72.95,1,0,5
STP-65359,RT-0128,5.8,0,40.91,27.3,3,0,20,0,2,4,0.0,10.1,0.267,10.4,0.6,85.0,0.42857142857142855,89.9120879120879,67.95,1,0,5
STP-90822,RT-0128,4.8,0,23.3,15.5,4,0,21,0,2,4,0.0,9.9,0.267,16.2,5.8,69.0,0.5714285714285714,90.19354838709677,51.95,1,0,5
STP-72535,RT-0128,6.0,0,39.52,26.3,5,0,21,0,2,4,0.0,21.8,0.267,21.0,4.8,86.0,0.7142857142857143,90.1596958174905,68.95,1,0,5
STP-58480,RT-0128,2.2,0,14.49,9.7,6,0,22,0,2,4,0.0,26.0,0.267,27.0,6.0,70.0,0.8571428571428571,89.62886597938146,52.95,1,0,5
STP-74656,RT-0128,4.0,0,22.92,15.3,7,0,22,0,2,4,0.0,0.0,0.267,29.2,2.2,69.0,1.0,89.88235294117648,51.95,1,0,5
STP-44003,RT-0129,30.2,0,55.5,51.2,1,2,7,0,1,2,1.0,4.1,0.383,0.0,0.0,78.0,0.25,65.0390625,46.91,0,0,9
STP-13584,RT-0129,24.8,0,44.96,41.5,2,2,8,0,1,2,1.0,0.0,0.383,30.2,30.2,64.0,0.5,65.00240963855423,32.91,0,0,9
STP-46941,RT-0129,16.7,1,35.64,32.9,3,2,9,0,1,2,1.0,14.5,0.383,55.0,24.8,70.0,0.75,64.9969604863222,38.91,0,0,9
STP-66657,RT-0129,21.2,1,38.92,35.9,4,2,10,0,1,2,1.0,22.1,0.383,71.7,16.7,85.0,1.0,65.04735376044569,56.3,0,0,9
STP-83160,RT-0130,7.2,0,36.56,48.7,1,1,17,5,2,5,0.0,4.4,0.067,0.0,0.0,79.0,0.125,45.04312114989733,63.1,0,0,2
STP-38863,RT-0130,5.6,0,31.49,42.0,2,1,18,5,2,5,0.0,17.5,0.067,7.2,7.2,82.0,0.25,44.98571428571429,66.1,0,0,2
STP-38074,RT-0130,10.2,0,45.86,61.1,3,1,19,5,2,5,1.0,0.0,0.067,12.8,5.6,77.0,0.375,45.03436988543372,61.1,0,0,2
STP-92709,RT-0130,0.4,0,48.65,64.9,4,1,20,5,2,5,0.0,21.2,0.067,23.0,10.2,64.0,0.5,44.976887519260394,56.17,0,0,2
STP-74254,RT-0130,1.3,0,19.0,25.3,5,1,21,5,2,5,0.0,0.0,0.067,23.4,0.4,60.0,0.625,45.059288537549406,52.17,0,0,2
STP-68611,RT-0130,0.9,0,34.38,45.8,6,1,22,5,2,5,0.0,29.1,0.067,24.7,1.3,74.0,0.75,45.039301310043676,66.17,0,0,2
STP-73404,RT-0130,7.6,0,35.87,47.8,7,1,23,5,2,5,1.0,0.0,0.067,25.599999999999998,0.9,78.0,0.875,45.02510460251046,70.17,0,0,2
STP-63609,RT-0130,12.0,0,52.21,69.6,8,1,0,6,2,5,0.0,4.3,0.067,33.199999999999996,7.6,75.0,1.0,45.008620689655174,69.75,0,0,2
STP-12610,RT-0131,2.8,0,51.14,34.1,1,0,5,0,3,0,1.0,19.4,0.083,0.0,0.0,61.0,0.1111111111111111,89.98240469208211,55.58,0,0,2
STP-16450,RT-0131,0.7,0,33.71,22.5,2,0,5,0,3,0,0.0,0.0,0.083,2.8,2.8,84.0,0.2222222222222222,89.89333333333333,78.58,0,0,2
STP-31155,RT-0131,-1.1,0,26.2,17.5,3,0,6,0,3,0,0.0,20.5,0.083,3.5,0.7,81.0,0.3333333333333333,89.82857142857142,75.58,0,0,2
STP-62158,RT-0131,1.0,0,16.84,11.2,4,0,6,0,3,0,0.0,0.0,0.083,2.4,-1.1,77.0,0.4444444444444444,90.21428571428572,71.58,0,0,2
STP-59526,RT-0131,0.0,0,10.16,6.8,5,0,6,0,3,0,1.0,0.0,0.083,3.4,1.0,66.0,0.5555555555555556,89.64705882352942,60.58,0,0,2
STP-81001,RT-0131,0.3,0,3.53,2.4,6,0,7,0,3,0,0.0,0.0,0.083,3.4,0.0,70.0,0.6666666666666666,88.25,52.09,0,0,2
