route_id,stop_sequence,stop_id,latitude,longitude,distance_from_prev_km,road_type,planned_arrival,actual_arrival,time_window_open,time_window_close,planned_service_min,actual_service_min,planned_travel_min,actual_travel_min,delay_at_stop_min,missed_time_window,delay_probability,package_count,package_weight_kg
RT-0074,4,STP-00598,39.319523,37.462557,15.95,urban,2025-06-15 10:26:24,2025-06-15 10:28:24,2025-06-15 09:59:24,2025-06-15 11:30:24,10.2,7.5,19.9,18.4,2.0,0,0.156,10,173.8
RT-0074,5,STP-00599,39.680661,37.299256,10.59,urban,2025-06-15 10:48:36,2025-06-15 10:43:36,2025-06-15 10:26:36,2025-06-15 12:19:36,13.0,12.2,12.0,11.8,-5.0,0,0.263,10,177.0
RT-0074,6,STP-00600,39.328173,37.490372,6.14,urban,2025-06-15 11:05:24,2025-06-15 11:08:30,2025-06-15 10:48:24,2025-06-15 13:01:24,18.8,16.8,3.8,1.7,3.1,0,0.319,11,195.0
RT-0074,7,STP-00601,39.413963,37.339405,14.05,urban,2025-06-15 11:40:12,2025-06-15 11:51:00,2025-06-15 11:23:12,2025-06-15 12:49:12,19.1,18.5,16.0,16.9,10.8,0,0.338,15,185.1
RT-0074,8,STP-00602,39.207486,37.463878,16.96,urban,2025-06-15 12:22:54,2025-06-15 12:33:30,2025-06-15 12:03:54,2025-06-15 14:02:54,6.4,4.8,23.6,29.0,10.6,0,0.271,10,16.2
RT-0074,9,STP-00603,39.781978,36.805103,23.51,urban,2025-06-15 13:01:24,2025-06-15 13:17:54,2025-06-15 12:48:24,2025-06-15 14:22:24,15.3,15.4,32.1,36.3,16.5,0,0.17,11,178.2
RT-0075,1,STP-00604,39.672166,37.417351,8.37,rural,2025-06-15 09:09:12,2025-06-15 09:04:12,2025-06-15 08:40:12,2025-06-15 09:44:12,17.4,14.2,9.2,7.4,-5.0,0,0.209,15,189.3
RT-0075,2,STP-00605,39.839832,36.974836,7.95,rural,2025-06-15 09:44:42,2025-06-15 09:49:00,2025-06-15 09:22:42,2025-06-15 10:35:42,12.7,13.4,18.1,21.8,4.3,0,0.216,1,87.4
RT-0075,3,STP-00606,39.850376,37.471394,19.86,rural,2025-06-15 10:24:18,2025-06-15 10:28:24,2025-06-15 09:54:18,2025-06-15 12:06:18,9.4,12.2,26.9,29.8,4.1,0,0.206,4,5.4
RT-0075,4,STP-00607,39.203608,37.423137,22.66,rural,2025-06-15 11:10:36,2025-06-15 11:09:00,2025-06-15 10:41:36,2025-06-15 12:38:36,17.7,19.3,36.9,44.9,-1.6,0,0.074,1,74.4
RT-0076,1,STP-00608,39.375094,37.129489,3.2,rural,2025-06-16 09:00:48,2025-06-16 09:02:12,2025-06-16 08:47:48,2025-06-16 10:32:48,12.9,13.0,0.8,4.2,1.4,0,0.15,15,35.0
RT-0076,2,STP-00609,39.204067,37.418503,11.02,rural,2025-06-16 09:31:48,2025-06-16 09:28:18,2025-06-16 09:07:48,2025-06-16 10:21:48,9.0,11.6,18.1,20.2,-3.5,0,0.284,8,133.0
RT-0076,3,STP-00610,39.66567,36.98606,5.43,rural,2025-06-16 09:46:42,2025-06-16 09:49:42,2025-06-16 09:31:42,2025-06-16 11:41:42,11.3,13.5,5.9,6.6,3.0,0,0.168,6,180.7
RT-0076,4,STP-00611,39.777948,36.891992,15.1,rural,2025-06-16 10:18:36,2025-06-16 10:13:36,2025-06-16 09:56:36,2025-06-16 11:52:36,9.9,6.6,20.6,20.1,-5.0,0,0.383,13,157.2
RT-0076,5,STP-00612,39.50403,37.002627,20.44,rural,2025-06-16 10:56:18,2025-06-16 11:00:54,2025-06-16 10:36:18,2025-06-16 12:20:18,5.2,4.7,27.8,31.0,4.6,0,0.194,11,51.1
RT-0076,6,STP-00613,39.774427,36.938889,19.74,rural,2025-06-16 11:25:12,2025-06-16 11:30:48,2025-06-16 11:12:12,2025-06-16 12:28:12,12.7,12.6,23.7,25.2,5.6,0,0.283,4,59.8
RT-0076,7,STP-00614,39.226857,37.493279,20.82,rural,2025-06-16 12:01:06,2025-06-16 11:59:48,2025-06-16 11:31:06,2025-06-16 12:50:06,7.7,8.8,23.2,23.3,-1.3,0,0.372,14,120.3
RT-0076,8,STP-00615,39.242945,37.098951,12.38,rural,2025-06-16 12:22:00,2025-06-16 12:24:54,2025-06-16 11:52:00,2025-06-16 13:21:00,5.8,7.9,13.2,13.6,2.9,0,0.021,7,107.4
RT-0076,9,STP-00616,39.721328,36.948384,5.42,rural,2025-06-16 12:26:30,2025-06-16 12:40:48,2025-06-16 12:15:30,2025-06-16 13:19:30,15.7,15.9,-1.3,-0.7,14.3,0,0.189,4,67.4
RT-0076,10,STP-00617,39.739325,36.891216,22.99,rural,2025-06-16 13:12:24,2025-06-16 13:23:48,2025-06-16 12:59:24,2025-06-16 13:54:24,19.2,16.6,30.2,28.7,11.4,0,0.144,6,70.2
RT-0076,11,STP-00618,39.29134,37.319811,20.82,rural,2025-06-16 13:56:18,2025-06-16 14:02:36,2025-06-16 13:40:18,2025-06-16 15:40:18,14.1,16.9,24.7,21.6,6.3,0,0.048,4,131.8
RT-0076,12,STP-00619,39.411033,37.131939,15.9,rural,2025-06-16 14:35:42,2025-06-16 14:46:42,2025-06-16 14:22:42,2025-06-16 15:14:42,7.9,6.9,25.3,27.9,11.0,0,0.304,12,91.9
RT-0077,1,STP-00620,39.702128,37.437594,3.96,urban,2025-06-16 10:07:00,2025-06-16 10:12:54,2025-06-16 09:40:00,2025-06-16 11:21:00,8.8,7.5,7.0,8.7,5.9,0,0.027,15,153.1
RT-0077,2,STP-00621,39.756073,37.285662,12.22,urban,2025-06-16 10:35:48,2025-06-16 10:35:06,2025-06-16 10:21:48,2025-06-16 11:42:48,5.3,6.0,20.0,22.5,-0.7,0,0.296,10,58.5
RT-0077,3,STP-00622,39.625053,36.944847,11.74,urban,2025-06-16 10:51:12,2025-06-16 10:46:12,2025-06-16 10:25:12,2025-06-16 12:10:12,19.6,18.8,10.1,8.3,-5.0,0,0.001,3,90.4
RT-0077,4,STP-00623,39.695778,37.186506,15.58,urban,2025-06-16 11:28:54,2025-06-16 11:30:18,2025-06-16 11:02:54,2025-06-16 12:31:54,18.9,20.2,18.1,17.6,1.4,0,0.068,9,93.8
RT-0077,5,STP-00624,39.886017,37.492675,4.0,urban,2025-06-16 11:52:42,2025-06-16 11:56:18,2025-06-16 11:38:42,2025-06-16 12:56:42,7.2,6.7,4.9,5.4,3.6,0,0.084,15,59.2
RT-0077,6,STP-00625,39.628037,37.027245,5.56,urban,2025-06-16 12:02:24,2025-06-16 12:00:00,2025-06-16 11:35:24,2025-06-16 13:05:24,19.6,17.6,2.5,2.1,-2.4,0,0.023,6,21.2
RT-0077,7,STP-00626,39.857312,37.208283,20.95,urban,2025-06-16 12:48:42,2025-06-16 12:48:48,2025-06-16 12:38:42,2025-06-16 14:26:42,19.5,16.1,26.7,24.5,0.1,0,0.289,3,54.9
RT-0077,8,STP-00627,39.64086,37.400755,18.14,urban,2025-06-16 13:33:36,2025-06-16 13:35:36,2025-06-16 13:09:36,2025-06-16 14:31:36,14.4,15.6,25.4,24.8,2.0,0,0.158,10,112.4
RT-0077,9,STP-00628,39.332202,37.143363,12.81,urban,2025-06-16 14:02:42,2025-06-16 14:01:18,2025-06-16 13:47:42,2025-06-16 15:30:42,7.2,10.9,14.7,16.3,-1.4,0,0.292,8,23.3
RT-0077,10,STP-00629,39.518517,37.251583,17.25,urban,2025-06-16 14:33:36,2025-06-16 14:37:54,2025-06-16 14:17:36,2025-06-16 15:11:36,7.7,9.4,23.7,25.0,4.3,0,0.161,7,139.0
RT-0078,1,STP-00630,39.739082,36.98736,18.99,urban,2025-06-16 09:25:12,2025-06-16 09:20:12,2025-06-16 09:15:12,2025-06-16 11:17:12,10.7,10.3,25.2,34.0,-5.0,0,0.375,1,26.5
RT-0078,2,STP-00631,39.73177,37.424673,16.19,urban,2025-06-16 09:55:30,2025-06-16 09:54:48,2025-06-16 09:35:30,2025-06-16 11:55:30,16.9,17.5,19.6,26.6,-0.7,0,0.326,9,148.5
RT-0078,3,STP-00632,39.407717,37.15808,9.76,urban,2025-06-16 10:20:24,2025-06-16 10:20:54,2025-06-16 10:07:24,2025-06-16 10:52:24,13.2,12.4,8.0,10.9,0.5,0,0.335,5,127.4
RT-0078,4,STP-00633,39.680736,37.300396,6.12,urban,2025-06-16 10:41:54,2025-06-16 10:41:30,2025-06-16 10:22:54,2025-06-16 11:39:54,11.4,10.0,8.3,13.6,-0.4,0,0.361,3,73.9
RT-0078,5,STP-00634,39.843912,37.426911,13.82,urban,2025-06-16 11:13:24,2025-06-16 11:13:18,2025-06-16 10:44:24,2025-06-16 12:25:24,19.3,22.4,20.1,29.7,-0.1,0,0.242,5,74.7
RT-0078,6,STP-00635,39.272746,37.441364,6.92,urban,2025-06-16 11:34:24,2025-06-16 11:33:18,2025-06-16 11:15:24,2025-06-16 13:23:24,15.2,13.5,1.7,3.0,-1.1,0,0.265,3,179.2
RT-0079,1,STP-00636,39.70494,37.349882,20.84,rural,2025-06-16 08:24:30,2025-06-16 08:22:36,2025-06-16 07:54:30,2025-06-16 09:12:30,5.0,6.8,24.5,23.2,-1.9,0,0.191,15,195.7
RT-0079,2,STP-00637,39.545945,37.136902,4.48,rural,2025-06-16 08:23:42,2025-06-16 08:18:42,2025-06-16 08:09:42,2025-06-16 09:16:42,9.2,7.3,-5.8,-5.5,-5.0,0,0.389,2,68.0
RT-0079,3,STP-00638,39.572732,37.374983,16.24,rural,2025-06-16 08:50:36,2025-06-16 08:48:30,2025-06-16 08:27:36,2025-06-16 10:30:36,19.2,19.2,17.7,14.9,-2.1,0,0.154,15,53.0
RT-0079,4,STP-00639,39.795417,37.053679,15.78,rural,2025-06-16 09:22:54,2025-06-16 09:26:00,2025-06-16 09:10:54,2025-06-16 10:22:54,15.4,16.4,13.1,12.0,3.1,0,0.19,12,47.8
RT-0079,5,STP-00640,39.58605,37.451939,5.94,rural,2025-06-16 09:53:54,2025-06-16 10:01:54,2025-06-16 09:39:54,2025-06-16 11:00:54,10.4,11.3,15.6,11.6,8.0,0,0.168,14,174.0
RT-0079,6,STP-00641,39.237858,36.874207,7.64,rural,2025-06-16 10:14:48,2025-06-16 10:26:18,2025-06-16 09:52:48,2025-06-16 10:47:48,6.8,4.8,10.5,9.6,11.5,0,0.233,12,142.3
RT-0079,7,STP-00642,39.304802,36.927697,13.49,rural,2025-06-16 10:35:24,2025-06-16 10:40:30,2025-06-16 10:23:24,2025-06-16 11:06:24,7.2,5.7,13.8,10.2,5.1,0,0.297,3,20.4
RT-0079,8,STP-00643,39.242001,37.249718,19.46,rural,2025-06-16 11:04:36,2025-06-16 11:08:54,2025-06-16 10:34:36,2025-06-16 13:02:36,11.2,11.3,22.0,22.5,4.3,0,0.242,6,91.6
RT-0079,9,STP-00644,39.496569,36.90976,6.82,rural,2025-06-16 11:26:42,2025-06-16 11:40:30,2025-06-16 11:08:42,2025-06-16 13:09:42,11.4,11.4,10.9,7.5,13.8,0,0.389,15,93.6
RT-0079,10,STP-00645,39.623558,36.854046,14.47,rural,2025-06-16 11:58:00,2025-06-16 12:11:24,2025-06-16 11:36:00,2025-06-16 12:51:00,8.2,3.3,19.9,21.9,13.4,0,0.277,10,15.9
RT-0079,11,STP-00646,39.254466,37.222233,13.5,rural,2025-06-16 12:19:30,2025-06-16 12:33:06,2025-06-16 11:49:30,2025-06-16 13:43:30,10.7,11.6,13.3,13.4,13.6,0,0.339,1,161.7
RT-0080,1,STP-00647,39.222657,36.988418,8.27,highway,2025-06-16 09:11:12,2025-06-16 09:13:12,2025-06-16 08:52:12,2025-06-16 10:05:12,8.2,7.3,11.2,8.5,2.0,0,0.391,1,152.5
RT-0080,2,STP-00648,39.871117,37.150151,15.43,highway,2025-06-16 09:29:48,2025-06-16 09:27:00,2025-06-16 09:10:48,2025-06-16 10:00:48,5.7,5.3,10.4,13.7,-2.8,0,0.126,6,23.2
RT-0080,3,STP-00649,39.21658,37.357249,11.59,highway,2025-06-16 09:47:48,2025-06-16 09:50:30,2025-06-16 09:21:48,2025-06-16 10:29:48,15.1,15.1,12.3,8.8,2.7,0,0.191,6,84.4
RT-0080,4,STP-00650,39.657954,37.338178,22.11,highway,2025-06-16 10:32:18,2025-06-16 10:34:24,2025-06-16 10:20:18,2025-06-16 11:31:18,15.2,12.8,29.4,32.1,2.1,0,0.064,2,177.6
RT-0080,5,STP-00651,39.799167,37.101631,24.2,highway,2025-06-16 11:08:30,2025-06-16 11:09:42,2025-06-16 10:44:30,2025-06-16 11:54:30,14.8,16.4,21.0,20.0,1.2,0,0.356,15,154.9
RT-0080,6,STP-00652,39.210459,37.336422,20.03,highway,2025-06-16 11:44:42,2025-06-16 11:49:18,2025-06-16 11:16:42,2025-06-16 13:34:42,14.2,14.2,21.4,22.3,4.6,0,0.124,2,191.8
